,symbol,exchange,symbol_on_exchange,base_asset,quote_asset,expire_at,has_buy_sell_data,is_perpetual,margined,oi_lq_vol_denominated_in,has_long_short_ratio_data,has_ohlcv_data
0,MNTUSDT.6,6,MNTUSDT,MNT,USDT,,True,True,STABLE,BASE_ASSET,True,True
1,QNTUSDT.6,6,QNTUSDT,QNT,USDT,,True,True,STABLE,BASE_ASSET,True,True
2,MAVUSDT.6,6,MAVUSDT,MAV,USDT,,True,True,STABLE,BASE_ASSET,True,True
3,NMRUSDT_PERP.A,A,NMRUSDT,NMR,USDT,,True,True,STABLE,BASE_ASSET,True,True
4,VRAUSDT.6,6,VRAUSDT,VRA,USDT,,True,True,STABLE,BASE_ASSET,True,True
5,BIGTIMEUSDT_PERP.A,A,BIGTIMEUSDT,BIGTIME,USDT,,True,True,STABLE,BASE_ASSET,True,True
6,POWRUSDT_PERP.A,A,POWRUSDT,POWR,USDT,,True,True,STABLE,BASE_ASSET,True,True
7,MAVUSDT_PERP.A,A,MAVUSDT,MAV,USDT,,True,True,STABLE,BASE_ASSET,True,True
8,MCUSDT.6,6,MCUSDT,MC,USDT,,True,True,STABLE,BASE_ASSET,True,True
9,WLDUSDT.6,6,WLDUSDT,WLD,USDT,,True,True,STABLE,BASE_ASSET,True,True
10,NMRUSDT.6,6,NMRUSDT,NMR,USDT,,True,True,STABLE,BASE_ASSET,True,True
11,AGLDUSDT_PERP.A,A,AGLDUSDT,AGLD,USDT,,True,True,STABLE,BASE_ASSET,True,True
12,FORTHUSDT.6,6,FORTHUSDT,FORTH,USDT,,True,True,STABLE,BASE_ASSET,True,True
13,VGXUSDT.6,6,VGXUSDT,VGX,USDT,,True,True,STABLE,BASE_ASSET,True,True
14,ARKUSDT.6,6,ARKUSDT,ARK,USDT,,True,True,STABLE,BASE_ASSET,True,True
15,ALPACAUSDT.6,6,ALPACAUSDT,ALPACA,USDT,,True,True,STABLE,BASE_ASSET,True,True
16,CYBERUSDT_PERP.A,A,CYBERUSDT,CYBER,USDT,,True,True,STABLE,BASE_ASSET,True,True
17,HIFIUSDT.6,6,HIFIUSDT,HIFI,USDT,,True,True,STABLE,BASE_ASSET,True,True
18,STPTUSDT.6,6,STPTUSDT,STPT,USDT,,True,True,STABLE,BASE_ASSET,True,True
19,OGUSDT.6,6,OGUSDT,OG,USDT,,True,True,STABLE,BASE_ASSET,True,True
20,ARKUSDT_PERP.A,A,ARKUSDT,ARK,USDT,,True,True,STABLE,BASE_ASSET,True,True
21,WLDUSDT_PERP.A,A,WLDUSDT,WLD,USDT,,True,True,STABLE,BASE_ASSET,True,True
22,PENDLEUSDT_PERP.A,A,PENDLEUSDT,PENDLE,USDT,,True,True,STABLE,BASE_ASSET,True,True
23,ARKMUSDT.6,6,ARKMUSDT,ARKM,USDT,,True,True,STABLE,BASE_ASSET,True,True
24,ARKMUSDT_PERP.A,A,ARKMUSDT,ARKM,USDT,,True,True,STABLE,BASE_ASSET,True,True
25,MULTIUSDT.6,6,MULTIUSDT,MULTI,USDT,,True,True,STABLE,BASE_ASSET,True,True
26,LOOMUSDT.6,6,LOOMUSDT,LOOM,USDT,,True,True,STABLE,BASE_ASSET,True,True
27,FRONTUSDT_PERP.A,A,FRONTUSDT,FRONT,USDT,,True,True,STABLE,BASE_ASSET,True,True
28,CYBERUSDT.6,6,CYBERUSDT,CYBER,USDT,,True,True,STABLE,BASE_ASSET,True,True
29,SEIUSDT.6,6,SEIUSDT,SEI,USDT,,True,True,STABLE,BASE_ASSET,True,True
30,AAVEUSD_PERP.A,A,AAVEUSD_PERP,AAVE,USD,,True,True,COIN,QUOTE_ASSET,True,True
31,ADAUSD_PERP.A,A,ADAUSD_PERP,ADA,USD,,True,True,COIN,QUOTE_ASSET,True,True
32,APEUSD_PERP.A,A,APEUSD_PERP,APE,USD,,True,True,COIN,QUOTE_ASSET,True,True
33,APTUSD_PERP.A,A,APTUSD_PERP,APT,USD,,True,True,COIN,QUOTE_ASSET,True,True
34,AXSUSD_PERP.A,A,AXSUSD_PERP,AXS,USD,,True,True,COIN,QUOTE_ASSET,True,True
35,BCHUSD_PERP.A,A,BCHUSD_PERP,BCH,USD,,True,True,COIN,QUOTE_ASSET,True,True
36,BNBUSD_PERP.A,A,BNBUSD_PERP,BNB,USD,,True,True,COIN,QUOTE_ASSET,True,True
37,BTCUSD_PERP.A,A,BTCUSD_PERP,BTC,USD,,True,True,COIN,QUOTE_ASSET,True,True
38,CHZUSD_PERP.A,A,CHZUSD_PERP,CHZ,USD,,True,True,COIN,QUOTE_ASSET,True,True
39,DOGEUSD_PERP.A,A,DOGEUSD_PERP,DOGE,USD,,True,True,COIN,QUOTE_ASSET,True,True
40,DOTUSD_PERP.A,A,DOTUSD_PERP,DOT,USD,,True,True,COIN,QUOTE_ASSET,True,True
41,EGLDUSD_PERP.A,A,EGLDUSD_PERP,EGLD,USD,,True,True,COIN,QUOTE_ASSET,True,True
42,ENSUSD_PERP.A,A,ENSUSD_PERP,ENS,USD,,True,True,COIN,QUOTE_ASSET,True,True
43,EOSUSD_PERP.A,A,EOSUSD_PERP,EOS,USD,,True,True,COIN,QUOTE_ASSET,True,True
44,ETCUSD_PERP.A,A,ETCUSD_PERP,ETC,USD,,True,True,COIN,QUOTE_ASSET,True,True
45,ETHUSD_PERP.A,A,ETHUSD_PERP,ETH,USD,,True,True,COIN,QUOTE_ASSET,True,True
46,FILUSD_PERP.A,A,FILUSD_PERP,FIL,USD,,True,True,COIN,QUOTE_ASSET,True,True
47,FTMUSD_PERP.A,A,FTMUSD_PERP,FTM,USD,,True,True,COIN,QUOTE_ASSET,True,True
48,GMTUSD_PERP.A,A,GMTUSD_PERP,GMT,USD,,True,True,COIN,QUOTE_ASSET,True,True
49,ICXUSD_PERP.A,A,ICXUSD_PERP,ICX,USD,,True,True,COIN,QUOTE_ASSET,True,True
50,KNCUSD_PERP.A,A,KNCUSD_PERP,KNC,USD,,True,True,COIN,QUOTE_ASSET,True,True
51,LINKUSD_PERP.A,A,LINKUSD_PERP,LINK,USD,,True,True,COIN,QUOTE_ASSET,True,True
52,LTCUSD_PERP.A,A,LTCUSD_PERP,LTC,USD,,True,True,COIN,QUOTE_ASSET,True,True
53,MATICUSD_PERP.A,A,MATICUSD_PERP,MATIC,USD,,True,True,COIN,QUOTE_ASSET,True,True
54,NEARUSD_PERP.A,A,NEARUSD_PERP,NEAR,USD,,True,True,COIN,QUOTE_ASSET,True,True
55,OPUSD_PERP.A,A,OPUSD_PERP,OP,USD,,True,True,COIN,QUOTE_ASSET,True,True
56,ROSEUSD_PERP.A,A,ROSEUSD_PERP,ROSE,USD,,True,True,COIN,QUOTE_ASSET,True,True
57,RUNEUSD_PERP.A,A,RUNEUSD_PERP,RUNE,USD,,True,True,COIN,QUOTE_ASSET,True,True
58,SANDUSD_PERP.A,A,SANDUSD_PERP,SAND,USD,,True,True,COIN,QUOTE_ASSET,True,True
59,SOLUSD_PERP.A,A,SOLUSD_PERP,SOL,USD,,True,True,COIN,QUOTE_ASSET,True,True
60,THETAUSD_PERP.A,A,THETAUSD_PERP,THETA,USD,,True,True,COIN,QUOTE_ASSET,True,True
61,TRXUSD_PERP.A,A,TRXUSD_PERP,TRX,USD,,True,True,COIN,QUOTE_ASSET,True,True
62,UNIUSD_PERP.A,A,UNIUSD_PERP,UNI,USD,,True,True,COIN,QUOTE_ASSET,True,True
63,XLMUSD_PERP.A,A,XLMUSD_PERP,XLM,USD,,True,True,COIN,QUOTE_ASSET,True,True
64,XMRUSD_PERP.A,A,XMRUSD_PERP,XMR,USD,,True,True,COIN,QUOTE_ASSET,True,True
65,XRPUSD_PERP.A,A,XRPUSD_PERP,XRP,USD,,True,True,COIN,QUOTE_ASSET,True,True
66,XTZUSD_PERP.A,A,XTZUSD_PERP,XTZ,USD,,True,True,COIN,QUOTE_ASSET,True,True
67,BADGERUSDT.6,6,BADGERUSDT,BADGER,USDT,,True,True,STABLE,BASE_ASSET,True,True
68,YFIIUSDT.6,6,YFIIUSDT,YFII,USDT,,True,True,STABLE,BASE_ASSET,True,True
69,BONDUSDT_PERP.A,A,BONDUSDT,BOND,USDT,,True,True,STABLE,BASE_ASSET,True,True
70,STRAXUSDT.6,6,STRAXUSDT,STRAX,USDT,,True,True,STABLE,BASE_ASSET,True,True
71,MDTUSDT.6,6,MDTUSDT,MDT,USDT,,True,True,STABLE,BASE_ASSET,True,True
72,MDTUSDT_PERP.A,A,MDTUSDT,MDT,USDT,,True,True,STABLE,BASE_ASSET,True,True
73,SEIUSDT_PERP.A,A,SEIUSDT,SEI,USDT,,True,True,STABLE,BASE_ASSET,True,True
74,GLMUSDT.6,6,GLMUSDT,GLM,USDT,,True,True,STABLE,BASE_ASSET,True,True
75,OXTUSDT.6,6,OXTUSDT,OXT,USDT,,True,True,STABLE,BASE_ASSET,True,True
76,XVGUSDT.6,6,XVGUSDT,XVG,USDT,,True,True,STABLE,BASE_ASSET,True,True
77,PENDLEUSDT.6,6,PENDLEUSDT,PENDLE,USDT,,True,True,STABLE,BASE_ASSET,True,True
78,XVGUSDT_PERP.A,A,XVGUSDT,XVG,USDT,,True,True,STABLE,BASE_ASSET,True,True
79,BNTUSDT_PERP.A,A,BNTUSDT,BNT,USDT,,True,True,STABLE,BASE_ASSET,True,True
80,TONUSDT.6,6,TONUSDT,TON,USDT,,True,True,STABLE,BASE_ASSET,True,True
81,KASUSDT.6,6,KASUSDT,KAS,USDT,,True,True,STABLE,BASE_ASSET,True,True
82,YGGUSDT_PERP.A,A,YGGUSDT,YGG,USDT,,True,True,STABLE,BASE_ASSET,True,True
83,BNTUSDT.6,6,BNTUSDT,BNT,USDT,,True,True,STABLE,BASE_ASSET,True,True
84,TOMIUSDT.6,6,TOMIUSDT,TOMI,USDT,,True,True,STABLE,BASE_ASSET,True,True
85,AUCTIONUSDT.6,6,AUCTIONUSDT,AUCTION,USDT,,True,True,STABLE,BASE_ASSET,True,True
86,ATAUSDT.6,6,ATAUSDT,ATA,USDT,,True,True,STABLE,BASE_ASSET,True,True
87,DODOXUSDT_PERP.A,A,DODOXUSDT,DODOX,USDT,,True,True,STABLE,BASE_ASSET,True,True
88,WAXPUSDT.6,6,WAXPUSDT,WAXP,USDT,,True,True,STABLE,BASE_ASSET,True,True
89,OXTUSDT_PERP.A,A,OXTUSDT,OXT,USDT,,True,True,STABLE,BASE_ASSET,True,True
90,BONDUSDT.6,6,BONDUSDT,BOND,USDT,,True,True,STABLE,BASE_ASSET,True,True
91,MINAUSDT_PERP.A,A,MINAUSDT,MINA,USDT,,True,True,STABLE,BASE_ASSET,True,True
92,MANAUSD_PERP.A,A,MANAUSD_PERP,MANA,USD,,True,True,COIN,QUOTE_ASSET,True,True
93,COTIUSDT.6,6,COTIUSDT,COTI,USDT,,True,True,STABLE,BASE_ASSET,True,True
94,PEOPLEUSDT_PERP.A,A,PEOPLEUSDT,PEOPLE,USDT,,True,True,STABLE,BASE_ASSET,True,True
95,RIFUSDT_PERP.A,A,RIFUSDT,RIF,USDT,,True,True,STABLE,BASE_ASSET,True,True
96,GALAUSDT.6,6,GALAUSDT,GALA,USDT,,True,True,STABLE,BASE_ASSET,True,True
97,ASTRUSDT_PERP.A,A,ASTRUSDT,ASTR,USDT,,True,True,STABLE,BASE_ASSET,True,True
98,WOOUSDT.6,6,WOOUSDT,WOO,USDT,,True,True,STABLE,BASE_ASSET,True,True
99,RSS3USDT.6,6,RSS3USDT,RSS3,USDT,,True,True,STABLE,BASE_ASSET,True,True
100,ANTUSDT.6,6,ANTUSDT,ANT,USDT,,True,True,STABLE,BASE_ASSET,True,True
101,XVSUSDT_PERP.A,A,XVSUSDT,XVS,USDT,,True,True,STABLE,BASE_ASSET,True,True
102,SWEATUSDT.6,6,SWEATUSDT,SWEAT,USDT,,True,True,STABLE,BASE_ASSET,True,True
103,DUSKUSDT.6,6,DUSKUSDT,DUSK,USDT,,True,True,STABLE,BASE_ASSET,True,True
104,MAGICUSDT_PERP.A,A,MAGICUSDT,MAGIC,USDT,,True,True,STABLE,BASE_ASSET,True,True
105,10000NFTUSDT.6,6,10000NFTUSDT,10000NFT,USDT,,True,True,STABLE,BASE_ASSET,True,True
106,AUDIOUSDT.6,6,AUDIOUSDT,AUDIO,USDT,,True,True,STABLE,BASE_ASSET,True,True
107,1INCHUSDT.6,6,1INCHUSDT,1INCH,USDT,,True,True,STABLE,BASE_ASSET,True,True
108,FLOWUSDT.6,6,FLOWUSDT,FLOW,USDT,,True,True,STABLE,BASE_ASSET,True,True
109,ILVUSDT.6,6,ILVUSDT,ILV,USDT,,True,True,STABLE,BASE_ASSET,True,True
110,C98USDT.6,6,C98USDT,C98,USDT,,True,True,STABLE,BASE_ASSET,True,True
111,TUSDT_PERP.A,A,TUSDT,T,USDT,,True,True,STABLE,BASE_ASSET,True,True
112,SFPUSDT.6,6,SFPUSDT,SFP,USDT,,True,True,STABLE,BASE_ASSET,True,True
113,SHIB1000USDT.6,6,SHIB1000USDT,1000SHIB,USDT,,True,True,STABLE,BASE_ASSET,True,True
114,ZENUSDT.6,6,ZENUSDT,ZEN,USDT,,True,True,STABLE,BASE_ASSET,True,True
115,FETUSDT_PERP.A,A,FETUSDT,FET,USDT,,True,True,STABLE,BASE_ASSET,True,True
116,HIGHUSDT_PERP.A,A,HIGHUSDT,HIGH,USDT,,True,True,STABLE,BASE_ASSET,True,True
117,BANDUSDT.6,6,BANDUSDT,BAND,USDT,,True,True,STABLE,BASE_ASSET,True,True
118,BSVUSDT.6,6,BSVUSDT,BSV,USDT,,True,True,STABLE,BASE_ASSET,True,True
119,BICOUSDT.6,6,BICOUSDT,BICO,USDT,,True,True,STABLE,BASE_ASSET,True,True
120,RNDRUSDT_PERP.A,A,RNDRUSDT,RNDR,USDT,,True,True,STABLE,BASE_ASSET,True,True
121,FXSUSDT_PERP.A,A,FXSUSDT,FXS,USDT,,True,True,STABLE,BASE_ASSET,True,True
122,CTKUSDT.6,6,CTKUSDT,CTK,USDT,,True,True,STABLE,BASE_ASSET,True,True
123,MASKUSDT.6,6,MASKUSDT,MASK,USDT,,True,True,STABLE,BASE_ASSET,True,True
124,STXUSDT.6,6,STXUSDT,STX,USDT,,True,True,STABLE,BASE_ASSET,True,True
125,KLAYUSDT.6,6,KLAYUSDT,KLAY,USDT,,True,True,STABLE,BASE_ASSET,True,True
126,OCEANUSDT.6,6,OCEANUSDT,OCEAN,USDT,,True,True,STABLE,BASE_ASSET,True,True
127,BUSDUSDT.6,6,BUSDUSDT,BUSD,USDT,,True,True,STABLE,BASE_ASSET,True,True
128,1000PEPEUSDT.6,6,1000PEPEUSDT,1000PEPE,USDT,,True,True,STABLE,BASE_ASSET,True,True
129,CFXUSDT_PERP.A,A,CFXUSDT,CFX,USDT,,True,True,STABLE,BASE_ASSET,True,True
130,IDEXUSDT_PERP.A,A,IDEXUSDT,IDEX,USDT,,True,True,STABLE,BASE_ASSET,True,True
131,USDCUSDT_PERP.A,A,USDCUSDT,USDC,USDT,,True,True,STABLE,BASE_ASSET,True,True
132,SKLUSDT.6,6,SKLUSDT,SKL,USDT,,True,True,STABLE,BASE_ASSET,True,True
133,YFIUSDT.6,6,YFIUSDT,YFI,USDT,,True,True,STABLE,BASE_ASSET,True,True
134,RENUSDT.6,6,RENUSDT,REN,USDT,,True,True,STABLE,BASE_ASSET,True,True
135,BSWUSDT.6,6,BSWUSDT,BSW,USDT,,True,True,STABLE,BASE_ASSET,True,True
136,CFXUSDT.6,6,CFXUSDT,CFX,USDT,,True,True,STABLE,BASE_ASSET,True,True
137,CTSIUSDT.6,6,CTSIUSDT,CTSI,USDT,,True,True,STABLE,BASE_ASSET,True,True
138,FETUSDT.6,6,FETUSDT,FET,USDT,,True,True,STABLE,BASE_ASSET,True,True
139,COREUSDT.6,6,COREUSDT,CORE,USDT,,True,True,STABLE,BASE_ASSET,True,True
140,AGIXUSDT.6,6,AGIXUSDT,AGIX,USDT,,True,True,STABLE,BASE_ASSET,True,True
141,STGUSDT.6,6,STGUSDT,STG,USDT,,True,True,STABLE,BASE_ASSET,True,True
142,SUIUSDT.6,6,SUIUSDT,SUI,USDT,,True,True,STABLE,BASE_ASSET,True,True
143,ALPHAUSDT.6,6,ALPHAUSDT,ALPHA,USDT,,True,True,STABLE,BASE_ASSET,True,True
144,NTRNUSDT.6,6,NTRNUSDT,NTRN,USDT,,True,True,STABLE,BASE_ASSET,True,True
145,GLMRUSDT.6,6,GLMRUSDT,GLMR,USDT,,True,True,STABLE,BASE_ASSET,True,True
146,ANKRUSDT.6,6,ANKRUSDT,ANKR,USDT,,True,True,STABLE,BASE_ASSET,True,True
147,SUIUSDT_PERP.A,A,SUIUSDT,SUI,USDT,,True,True,STABLE,BASE_ASSET,True,True
148,BLURUSDT.6,6,BLURUSDT,BLUR,USDT,,True,True,STABLE,BASE_ASSET,True,True
149,NKNUSDT.6,6,NKNUSDT,NKN,USDT,,True,True,STABLE,BASE_ASSET,True,True
150,ADAUSD.6,6,ADAUSD,ADA,USD,,True,True,COIN,QUOTE_ASSET,True,True
151,SCRTUSDT.6,6,SCRTUSDT,SCRT,USDT,,True,True,STABLE,BASE_ASSET,True,True
152,PHBUSDT.6,6,PHBUSDT,PHB,USDT,,True,True,STABLE,BASE_ASSET,True,True
153,DOGEUSDT.6,6,DOGEUSDT,DOGE,USDT,,True,True,STABLE,BASE_ASSET,True,True
154,OMGUSDT_PERP.A,A,OMGUSDT,OMG,USDT,,True,True,STABLE,BASE_ASSET,True,True
155,BALUSDT_PERP.A,A,BALUSDT,BAL,USDT,,True,True,STABLE,BASE_ASSET,True,True
156,BTCUSDT.6,6,BTCUSDT,BTC,USDT,,True,True,STABLE,BASE_ASSET,True,True
157,BCHUSDT.6,6,BCHUSDT,BCH,USDT,,True,True,STABLE,BASE_ASSET,True,True
158,BTCUSD.6,6,BTCUSD,BTC,USD,,True,True,COIN,QUOTE_ASSET,True,True
159,ETHUSD.6,6,ETHUSD,ETH,USD,,True,True,COIN,QUOTE_ASSET,True,True
160,ETHUSDT.6,6,ETHUSDT,ETH,USDT,,True,True,STABLE,BASE_ASSET,True,True
161,RENUSDT_PERP.A,A,RENUSDT,REN,USDT,,True,True,STABLE,BASE_ASSET,True,True
162,RADUSDT.6,6,RADUSDT,RAD,USDT,,True,True,STABLE,BASE_ASSET,True,True
163,BATUSDT.6,6,BATUSDT,BAT,USDT,,True,True,STABLE,BASE_ASSET,True,True
164,STXUSDT_PERP.A,A,STXUSDT,STX,USDT,,True,True,STABLE,BASE_ASSET,True,True
165,CRVUSDT_PERP.A,A,CRVUSDT,CRV,USDT,,True,True,STABLE,BASE_ASSET,True,True
166,APEUSDT_PERP.A,A,APEUSDT,APE,USDT,,True,True,STABLE,BASE_ASSET,True,True
167,COMBOUSDT.6,6,COMBOUSDT,COMBO,USDT,,True,True,STABLE,BASE_ASSET,True,True
168,STORJUSDT_PERP.A,A,STORJUSDT,STORJ,USDT,,True,True,STABLE,BASE_ASSET,True,True
169,UMAUSDT.6,6,UMAUSDT,UMA,USDT,,True,True,STABLE,BASE_ASSET,True,True
170,APEUSDT.6,6,APEUSDT,APE,USDT,,True,True,STABLE,BASE_ASSET,True,True
171,LTCUSD.6,6,LTCUSD,LTC,USD,,True,True,COIN,QUOTE_ASSET,True,True
172,MANAUSD.6,6,MANAUSD,MANA,USD,,True,True,COIN,QUOTE_ASSET,True,True
173,LQTYUSDT.6,6,LQTYUSDT,LQTY,USDT,,True,True,STABLE,BASE_ASSET,True,True
174,ZILUSDT.6,6,ZILUSDT,ZIL,USDT,,True,True,STABLE,BASE_ASSET,True,True
175,MINAUSDT.6,6,MINAUSDT,MINA,USDT,,True,True,STABLE,BASE_ASSET,True,True
176,RLCUSDT_PERP.A,A,RLCUSDT,RLC,USDT,,True,True,STABLE,BASE_ASSET,True,True
177,SXPUSDT_PERP.A,A,SXPUSDT,SXP,USDT,,True,True,STABLE,BASE_ASSET,True,True
178,KAVAUSDT_PERP.A,A,KAVAUSDT,KAVA,USDT,,True,True,STABLE,BASE_ASSET,True,True
179,RSRUSDT_PERP.A,A,RSRUSDT,RSR,USDT,,True,True,STABLE,BASE_ASSET,True,True
180,BOBAUSDT.6,6,BOBAUSDT,BOBA,USDT,,True,True,STABLE,BASE_ASSET,True,True
181,BELUSDT.6,6,BELUSDT,BEL,USDT,,True,True,STABLE,BASE_ASSET,True,True
182,MTLUSDT_PERP.A,A,MTLUSDT,MTL,USDT,,True,True,STABLE,BASE_ASSET,True,True
183,DOGEUSDT_PERP.A,A,DOGEUSDT,DOGE,USDT,,True,True,STABLE,BASE_ASSET,True,True
184,BANDUSDT_PERP.A,A,BANDUSDT,BAND,USDT,,True,True,STABLE,BASE_ASSET,True,True
185,WAVESUSDT_PERP.A,A,WAVESUSDT,WAVES,USDT,,True,True,STABLE,BASE_ASSET,True,True
186,KSMUSDT_PERP.A,A,KSMUSDT,KSM,USDT,,True,True,STABLE,BASE_ASSET,True,True
187,WOOUSDT_PERP.A,A,WOOUSDT,WOO,USDT,,True,True,STABLE,BASE_ASSET,True,True
188,1000XECUSDT.6,6,1000XECUSDT,1000XEC,USDT,,True,True,STABLE,BASE_ASSET,True,True
189,ICXUSDT.6,6,ICXUSDT,ICX,USDT,,True,True,STABLE,BASE_ASSET,True,True
190,IMXUSDT.6,6,IMXUSDT,IMX,USDT,,True,True,STABLE,BASE_ASSET,True,True
191,MTLUSDT.6,6,MTLUSDT,MTL,USDT,,True,True,STABLE,BASE_ASSET,True,True
192,DUSKUSDT_PERP.A,A,DUSKUSDT,DUSK,USDT,,True,True,STABLE,BASE_ASSET,True,True
193,AGIXUSDT_PERP.A,A,AGIXUSDT,AGIX,USDT,,True,True,STABLE,BASE_ASSET,True,True
194,TOMOUSDT.6,6,TOMOUSDT,TOMO,USDT,,True,True,STABLE,BASE_ASSET,True,True
195,XCNUSDT.6,6,XCNUSDT,XCN,USDT,,True,True,STABLE,BASE_ASSET,True,True
196,PHBUSDT_PERP.A,A,PHBUSDT,PHB,USDT,,True,True,STABLE,BASE_ASSET,True,True
197,TWTUSDT.6,6,TWTUSDT,TWT,USDT,,True,True,STABLE,BASE_ASSET,True,True
198,ZECUSDT.6,6,ZECUSDT,ZEC,USDT,,True,True,STABLE,BASE_ASSET,True,True
199,FOOTBALLUSDT_PERP.A,A,FOOTBALLUSDT,FOOTBALL,USDT,,True,True,STABLE,BASE_ASSET,True,True
200,ALGOUSD_PERP.A,A,ALGOUSD_PERP,ALGO,USD,,True,True,COIN,QUOTE_ASSET,True,True
201,ATOMUSD_PERP.A,A,ATOMUSD_PERP,ATOM,USD,,True,True,COIN,QUOTE_ASSET,True,True
202,JASMYUSDT_PERP.A,A,JASMYUSDT,JASMY,USDT,,True,True,STABLE,BASE_ASSET,True,True
203,STRAXUSDT_PERP.A,A,STRAXUSDT,STRAX,USDT,,True,True,STABLE,BASE_ASSET,True,True
204,AVAXUSD_PERP.A,A,AVAXUSD_PERP,AVAX,USD,,True,True,COIN,QUOTE_ASSET,True,True
205,ACHUSDT_PERP.A,A,ACHUSDT,ACH,USDT,,True,True,STABLE,BASE_ASSET,True,True
206,LINAUSDT.6,6,LINAUSDT,LINA,USDT,,True,True,STABLE,BASE_ASSET,True,True
207,BNXUSDT_PERP.A,A,BNXUSDT,BNX,USDT,,True,True,STABLE,BASE_ASSET,True,True
208,ARPAUSDT.6,6,ARPAUSDT,ARPA,USDT,,True,True,STABLE,BASE_ASSET,True,True
209,ALGOUSDT_PERP.A,A,ALGOUSDT,ALGO,USDT,,True,True,STABLE,BASE_ASSET,True,True
210,MATICUSDT_PERP.A,A,MATICUSDT,MATIC,USDT,,True,True,STABLE,BASE_ASSET,True,True
211,KNCUSDT_PERP.A,A,KNCUSDT,KNC,USDT,,True,True,STABLE,BASE_ASSET,True,True
212,ZILUSDT_PERP.A,A,ZILUSDT,ZIL,USDT,,True,True,STABLE,BASE_ASSET,True,True
213,BLZUSDT_PERP.A,A,BLZUSDT,BLZ,USDT,,True,True,STABLE,BASE_ASSET,True,True
214,NEARUSDT_PERP.A,A,NEARUSDT,NEAR,USDT,,True,True,STABLE,BASE_ASSET,True,True
215,AVAXUSDT_PERP.A,A,AVAXUSDT,AVAX,USDT,,True,True,STABLE,BASE_ASSET,True,True
216,MKRUSDT_PERP.A,A,MKRUSDT,MKR,USDT,,True,True,STABLE,BASE_ASSET,True,True
217,SNXUSDT_PERP.A,A,SNXUSDT,SNX,USDT,,True,True,STABLE,BASE_ASSET,True,True
218,ENJUSDT_PERP.A,A,ENJUSDT,ENJ,USDT,,True,True,STABLE,BASE_ASSET,True,True
219,ZRXUSDT_PERP.A,A,ZRXUSDT,ZRX,USDT,,True,True,STABLE,BASE_ASSET,True,True
220,HFTUSDT.6,6,HFTUSDT,HFT,USDT,,True,True,STABLE,BASE_ASSET,True,True
221,FLMUSDT_PERP.A,A,FLMUSDT,FLM,USDT,,True,True,STABLE,BASE_ASSET,True,True
222,CVXUSDT.6,6,CVXUSDT,CVX,USDT,,True,True,STABLE,BASE_ASSET,True,True
223,FTMUSDT_PERP.A,A,FTMUSDT,FTM,USDT,,True,True,STABLE,BASE_ASSET,True,True
224,OPUSDT_PERP.A,A,OPUSDT,OP,USDT,,True,True,STABLE,BASE_ASSET,True,True
225,ORDIUSDT.6,6,ORDIUSDT,ORDI,USDT,,True,True,STABLE,BASE_ASSET,True,True
226,UNIUSDT_PERP.A,A,UNIUSDT,UNI,USDT,,True,True,STABLE,BASE_ASSET,True,True
227,SKLUSDT_PERP.A,A,SKLUSDT,SKL,USDT,,True,True,STABLE,BASE_ASSET,True,True
228,ETHBUSD_PERP.A,A,ETHBUSD,ETH,BUSD,,True,True,STABLE,BASE_ASSET,True,True
229,TRBUSDT_PERP.A,A,TRBUSDT,TRB,USDT,,True,True,STABLE,BASE_ASSET,True,True
230,TRXUSDT_PERP.A,A,TRXUSDT,TRX,USDT,,True,True,STABLE,BASE_ASSET,True,True
231,BNBUSDT_PERP.A,A,BNBUSDT,BNB,USDT,,True,True,STABLE,BASE_ASSET,True,True
232,XRPUSDT_PERP.A,A,XRPUSDT,XRP,USDT,,True,True,STABLE,BASE_ASSET,True,True
233,NEOUSDT_PERP.A,A,NEOUSDT,NEO,USDT,,True,True,STABLE,BASE_ASSET,True,True
234,EOSUSDT_PERP.A,A,EOSUSDT,EOS,USDT,,True,True,STABLE,BASE_ASSET,True,True
235,ETCUSDT_PERP.A,A,ETCUSDT,ETC,USDT,,True,True,STABLE,BASE_ASSET,True,True
236,BTCUSDT_PERP.A,A,BTCUSDT,BTC,USDT,,True,True,STABLE,BASE_ASSET,True,True
237,LTCUSDT_PERP.A,A,LTCUSDT,LTC,USDT,,True,True,STABLE,BASE_ASSET,True,True
238,XLMUSDT_PERP.A,A,XLMUSDT,XLM,USDT,,True,True,STABLE,BASE_ASSET,True,True
239,IDEXUSDT.6,6,IDEXUSDT,IDEX,USDT,,True,True,STABLE,BASE_ASSET,True,True
240,ENSUSDT.6,6,ENSUSDT,ENS,USDT,,True,True,STABLE,BASE_ASSET,True,True
241,IOTXUSDT.6,6,IOTXUSDT,IOTX,USDT,,True,True,STABLE,BASE_ASSET,True,True
242,ETHBTC_PERP.A,A,ETHBTC,ETH,BTC,,True,True,STABLE,BASE_ASSET,True,True
243,LINKUSDT_PERP.A,A,LINKUSDT,LINK,USDT,,True,True,STABLE,BASE_ASSET,True,True
244,ETHUSDT_PERP.A,A,ETHUSDT,ETH,USDT,,True,True,STABLE,BASE_ASSET,True,True
245,BCHUSDT_PERP.A,A,BCHUSDT,BCH,USDT,,True,True,STABLE,BASE_ASSET,True,True
